SessionID, LoggingTime, TimeSince1970(ms), UID, RecNo, Hertz, Activity, MoveType, Wrist, Side, TimeStamp, DMRoll, DMPitch, DMYaw, DMRotX, DMRotY, DMRotZ, DMGrvX, DMGrvY, DMGrvZ, DMUAccelX, DMUAccelY, DMUAccelZ, DMQuatX, DMQuatY, DMQuatW, DMQuatZ,AccelroX, AceelroY, AceelroZ
20250124-1519,2025-01-24 15:19:39.282,1737749979282,u01, 34,100,movements,el-ex, lt, nd,35686.729122875004, 0.4306086207743268, -0.21975878261905682, 0.04701768009324673, 0.024036604911088943, 0.024114178493618965, 0.02976096421480179, 0.4073849320411682, 0.21799421310424805, -0.8868573904037476, -0.004919111728668213, -0.01215316355228424, 0.010224699974060059, -0.11208875332930847, 0.20977943493103335, 0.9713023926432444,-0.0005960181778326878,0.402679443359375,0.2041015625,-0.8740386962890625
20250124-1519,2025-01-24 15:19:39.291,1737749979291,u01, 35,100,movements,el-ex, lt, nd,35686.739139875004, 0.43098067750074054, -0.21946442444544387, 0.047167359461485314, 0.0110514797270298, 0.03536254167556763, 0.026116959750652313, 0.40774163603782654, 0.21770691871643066, -0.8867640495300293, -0.0050622522830963135, -0.013605386018753052, 0.012725353240966797, -0.11196156664893221, 0.20995855163185476, 0.971278396453727,-0.0005125372353365751,0.40118408203125,0.206298828125,-0.8736419677734375
20250124-1519,2025-01-24 15:19:39.301,1737749979301,u01, 36,100,movements,el-ex, lt, nd,35686.749156875005, 0.4313891966538329, -0.21923735094381394, 0.047461176948090995, -0.0024874978698790073, 0.038667790591716766, 0.03753925859928131, 0.40812453627586365, 0.21748529374599457, -0.8866422772407532, -0.006940484046936035, -0.011186480522155762, 0.013000309467315674, -0.111882184165864, 0.21014575997658322, 0.9712471473626649,-0.0003682872210543122,0.404388427734375,0.20489501953125,-0.8745574951171875
20250124-1519,2025-01-24 15:19:39.312,1737749979312,u01, 37,100,movements,el-ex, lt, nd,35686.759173875005, 0.4318022001526427, -0.21933636085489255, 0.047809856933843986, -0.0030462960712611675, 0.033518169075250626, 0.032506149262189865, 0.4084816575050354, 0.21758192777633667, -0.8864541053771973, -0.004093259572982788, -0.012686923146247864, 0.011896610260009766, -0.11196679500833046, 0.21032449434121633, 0.9711987903722932,-0.00023273460329842452,0.40789794921875,0.209808349609375,-0.877166748046875
20250124-1519,2025-01-24 15:19:39.321,1737749979321,u01, 38,100,movements,el-ex, lt, nd,35686.769190875006, 0.432135113816191, -0.21931566185970852, 0.04800307001343714, 0.006102195009589195, 0.043683987110853195, 0.0190004613250494, 0.4087786376476288, 0.2175617218017578, -0.8863221406936646, -0.0008807182312011719, -0.007753387093544006, 0.00915539264678955, -0.11197704766519155, 0.21047581787059072, 0.9711648536444449,-0.00015531943992135063,0.40185546875,0.21502685546875,-0.877716064453125
20250124-1519,2025-01-24 15:19:39.331,1737749979331,u01, 39,100,movements,el-ex, lt, nd,35686.779207875, 0.4324942250683627, -0.21919846041570015, 0.04805694243410752, 0.016419796273112297, 0.04566521197557449, 0.004811406135559082, 0.40910759568214417, 0.21744732558727264, -0.8861984014511108, -0.007252156734466553, -0.0024204999208450317, 0.008482396602630615, -0.11192586378593662, 0.21064994263850126, 0.9711328725086037,-0.00013662812494427912,0.4039154052734375,0.21435546875,-0.8795318603515625
20250124-1519,2025-01-24 15:19:39.346,1737749979346,u01, 40,100,movements,el-ex, lt, nd,35686.789224875, 0.43292153538973105, -0.21901368187458545, 0.047902363823340656, 0.04277736693620682, 0.032796286046504974, -0.0071595036424696445, 0.4095030725002289, 0.2172669768333435, -0.8860599994659424, -0.005587726831436157, -0.002911508083343506, 0.006528139114379883, -0.11181991278234127, 0.21087038023227364, 0.9710972878971404,-0.00021563880361475074,0.409332275390625,0.2243804931640625,-0.8821258544921875
20250124-1519,2025-01-24 15:19:39.357,1737749979357,u01, 41,100,movements,el-ex, lt, nd,35686.799241875, 0.43335406432602985, -0.21838733427183005, 0.04751199837978202, 0.06534439325332642, 0.06023550033569336, -0.041933197528123856, 0.4099433422088623, 0.21665553748607635, -0.8860061168670654, -0.0006111264228820801, 0.007724940776824951, 0.0038802623748779297, -0.11147489814393183, 0.2111167774118329, 0.9710833769728302,-0.0003616542126924092,0.3986358642578125,0.2242584228515625,-0.8814544677734375
20250124-1519,2025-01-24 15:19:39.361,1737749979361,u01, 42,100,movements,el-ex, lt, nd,35686.809258875, 0.4338470127780552, -0.2178804196646095, 0.046628217299752556, 0.06129718944430351, 0.08478371798992157, -0.08388569951057434, 0.41042616963386536, 0.2161606401205063, -0.8859034776687622, -0.011790364980697632, 0.008097752928733826, 0.004449009895324707, -0.11113555808698544, 0.21141703072847007, 0.9710567079602243,-0.0007633799126653743,0.4008331298828125,0.216796875,-0.8876953125
20250124-1519,2025-01-24 15:19:39.371,1737749979371,u01, 43,100,movements,el-ex, lt, nd,35686.819275875, 0.4343349087983583, -0.21747282252671835, 0.045463655240707584, 0.06825469434261322, 0.0724538192152977, -0.10445515811443329, 0.4108954071998596, 0.215762659907341, -0.8857829570770264, -0.010062307119369507, 0.0010342001914978027, -0.0019123554229736328, -0.11081443253709422, 0.21172785233995733, 0.9710251040919654,-0.0013117570413322273,0.4101104736328125,0.217437744140625,-0.8934783935546875
